No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
1425,776.284629,192.168.11.40,192.168.11.41,TCP,66,0.000099,,,6000  >  34456 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2499357194 TSecr=48265661
1426,776.284706,192.168.11.41,192.168.11.40,TCP,66,0.000077,,,"34456  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=48265661 TSecr=2499357187"
1427,776.286116,192.168.11.40,192.168.11.41,TCP,66,0.00141,,,"6000  >  34456 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2499357196 TSecr=48265661"
1428,776.291133,192.168.11.41,192.168.11.40,TCP,66,0.005017,,,34456  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=48265669 TSecr=2499357196
1429,783.343467,192.168.11.40,192.168.11.39,TCP,74,7.052334,,,49974  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4245455715 TSecr=0 WS=128
1430,783.349999,192.168.11.39,192.168.11.40,TCP,74,0.006532,,,"6000  >  49974 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1694428832 TSecr=4245455715 WS=128"
1431,783.350092,192.168.11.40,192.168.11.39,TCP,66,0.000093,,,49974  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4245455722 TSecr=1694428832
1432,783.350258,192.168.11.40,192.168.11.39,TCP,93,0.000166,,,"49974  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=4245455722 TSecr=1694428832 [TCP segment of a reassembled PDU]"
1433,783.350346,192.168.11.40,192.168.11.39,TCP,66,0.000088,,,"49974  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=4245455722 TSecr=1694428832"
1434,783.357622,192.168.11.39,192.168.11.40,TCP,66,0.007276,,,6000  >  49974 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1694428839 TSecr=4245455722
1435,783.357827,192.168.11.39,192.168.11.40,TCP,66,0.000205,,,"6000  >  49974 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1694428841 TSecr=4245455722"
1436,783.357868,192.168.11.40,192.168.11.39,TCP,66,0.000041,,,49974  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=4245455729 TSecr=1694428841
1437,783.388396,192.168.11.40,255.255.255.255,UDP,209,0.030528,,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022393939222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,44156  >  7000 Len=167
1438,783.396283,192.168.11.41,192.168.11.40,TCP,74,0.007887,,,60812  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=48272774 TSecr=0 WS=128
1439,783.396396,192.168.11.40,192.168.11.41,TCP,74,0.000113,,,"6000  >  60812 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2499364306 TSecr=48272774 WS=128"
1440,783.404827,192.168.11.41,192.168.11.40,TCP,66,0.008431,,,60812  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=48272782 TSecr=2499364306
1441,783.405719,192.168.11.41,192.168.11.40,TCP,93,0.000892,,,"60812  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=48272782 TSecr=2499364306 [TCP segment of a reassembled PDU]"
1442,783.405837,192.168.11.40,192.168.11.41,TCP,66,0.000118,,,6000  >  60812 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2499364315 TSecr=48272782
1443,783.405916,192.168.11.41,192.168.11.40,TCP,66,0.000079,,,"60812  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=48272782 TSecr=2499364306"
1444,783.407154,192.168.11.40,192.168.11.41,TCP,66,0.001238,,,"6000  >  60812 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2499364317 TSecr=48272782"
1445,783.41286,192.168.11.41,192.168.11.40,TCP,66,0.005706,,,60812  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=48272790 TSecr=2499364317
1446,790.806471,192.168.11.40,192.168.11.39,TCP,74,7.393611,,,38484  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4245463178 TSecr=0 WS=128
1447,790.813307,192.168.11.39,192.168.11.40,TCP,74,0.006836,,,"6000  >  38484 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1694436295 TSecr=4245463178 WS=128"
1448,790.813406,192.168.11.40,192.168.11.39,TCP,66,0.000099,,,38484  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4245463185 TSecr=1694436295
