No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
526,281.864562,192.168.11.28,192.168.11.7,TCP,66,0.001074,,,"6000  >  57374 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2938990361 TSecr=892446499"
527,281.870776,192.168.11.7,192.168.11.28,TCP,66,0.006214,,,57374  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=892446507 TSecr=2938990361
528,289.948423,192.168.11.28,192.168.11.21,TCP,74,8.077647,,,58808  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3782696706 TSecr=0 WS=128
529,289.954948,192.168.11.21,192.168.11.28,TCP,74,0.006525,,,"6000  >  58808 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=187372434 TSecr=3782696706 WS=128"
530,289.955045,192.168.11.28,192.168.11.21,TCP,66,0.000097,,,58808  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3782696712 TSecr=187372434
531,289.955185,192.168.11.28,192.168.11.21,TCP,93,0.00014,,,"58808  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3782696712 TSecr=187372434 [TCP segment of a reassembled PDU]"
532,289.955302,192.168.11.28,192.168.11.21,TCP,66,0.000117,,,"58808  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3782696713 TSecr=187372434"
533,289.962148,192.168.11.21,192.168.11.28,TCP,66,0.006846,,,6000  >  58808 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=187372441 TSecr=3782696712
534,289.962505,192.168.11.21,192.168.11.28,TCP,66,0.000357,,,"6000  >  58808 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=187372442 TSecr=3782696713"
535,289.962549,192.168.11.28,192.168.11.21,TCP,66,0.000044,,,58808  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3782696720 TSecr=187372442
536,289.990807,192.168.11.28,255.255.255.255,UDP,209,0.028258,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226a6a6a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,33342  >  7000 Len=167
537,289.996376,192.168.11.7,192.168.11.28,TCP,74,0.005569,œ,,41902  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=892454633 TSecr=0 WS=128
538,289.99648,192.168.11.28,192.168.11.7,TCP,74,0.000104,,,"6000  >  41902 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2938998493 TSecr=892454633 WS=128"
539,290.003047,192.168.11.7,192.168.11.28,TCP,66,0.006567,,,41902  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=892454639 TSecr=2938998493
540,290.003662,192.168.11.7,192.168.11.28,TCP,93,0.000615,,,"41902  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=892454639 TSecr=2938998493 [TCP segment of a reassembled PDU]"
541,290.003747,192.168.11.28,192.168.11.7,TCP,66,0.000085,,,6000  >  41902 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2938998500 TSecr=892454639
542,290.003826,192.168.11.7,192.168.11.28,TCP,66,0.000079,,,"41902  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=892454640 TSecr=2938998493"
543,290.004973,192.168.11.28,192.168.11.7,TCP,66,0.001147,,,"6000  >  41902 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2938998501 TSecr=892454640"
