No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
90,36.300392,192.168.11.30,192.168.11.10,TCP,66,0.000185,,,"46040  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3849880178 TSecr=2557223355"
91,36.307318,192.168.11.10,192.168.11.30,TCP,66,0.006926,,,6000  >  46040 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2557223362 TSecr=3849880177
92,36.307568,192.168.11.10,192.168.11.30,TCP,66,0.00025,,,"6000  >  46040 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2557223364 TSecr=3849880178"
93,36.307637,192.168.11.30,192.168.11.10,TCP,66,0.000069,,,46040  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3849880185 TSecr=2557223364
94,36.337025,192.168.11.30,255.255.255.255,UDP,209,0.029388,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022686868222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,40786  >  7000 Len=167
95,36.343488,192.168.11.21,192.168.11.30,TCP,74,0.006463,œ,,50446  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2644853126 TSecr=0 WS=128
96,36.343597,192.168.11.30,192.168.11.21,TCP,74,0.000109,,,"6000  >  50446 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1804965235 TSecr=2644853126 WS=128"
97,36.350493,192.168.11.21,192.168.11.30,TCP,66,0.006896,,,50446  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2644853134 TSecr=1804965235
98,36.350975,192.168.11.21,192.168.11.30,TCP,93,0.000482,,,"50446  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2644853134 TSecr=1804965235 [TCP segment of a reassembled PDU]"
99,36.351072,192.168.11.30,192.168.11.21,TCP,66,0.000097,,,6000  >  50446 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1804965242 TSecr=2644853134
